Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,FSR_HEEL_L_RAW,FSR_HEEL_R_RAW,IMU_FOOT_L_YAW,IMU_FOOT_L_PITCH,IMU_FOOT_L_ROLL,IMU_FOOT_R_YAW,IMU_FOOT_R_PITCH,IMU_FOOT_R_ROLL,
35.51,0.69,0.25,-2.71,1.06,1.12,-5.19,8.00,8.00,0.69,0.25,-2.71,1.06,1.12,-5.19,
35.52,-0.41,0.24,-2.74,0.05,1.04,-5.23,9.00,8.00,-0.41,0.24,-2.74,0.05,1.04,-5.23,
35.53,-1.62,0.21,-2.74,-1.13,0.95,-5.26,8.00,8.00,-1.62,0.21,-2.74,-1.13,0.95,-5.26,
35.54,-2.90,0.08,-2.72,-2.40,0.79,-5.26,8.00,9.00,-2.90,0.08,-2.72,-2.40,0.79,-5.26,
35.55,-4.16,-0.18,-2.65,-3.69,0.51,-5.22,8.00,8.00,-4.16,-0.18,-2.65,-3.69,0.51,-5.22,
35.56,-5.40,-0.51,-2.54,-4.91,0.13,-5.14,8.00,8.00,-5.40,-0.51,-2.54,-4.91,0.13,-5.14,
35.57,-6.54,-0.74,-2.42,-6.10,-0.22,-5.03,8.00,8.00,-6.54,-0.74,-2.42,-6.10,-0.22,-5.03,
35.58,-7.51,-0.82,-2.30,-7.16,-0.43,-4.92,8.00,8.00,-7.51,-0.82,-2.30,-7.16,-0.43,-4.92,
35.59,-8.16,-0.88,-2.21,-7.96,-0.55,-4.81,8.00,9.00,-8.16,-0.88,-2.21,-7.96,-0.55,-4.81,
35.60,-8.59,-0.91,-2.19,-8.46,-0.62,-4.75,8.00,8.00,-8.59,-0.91,-2.19,-8.46,-0.62,-4.75,
35.61,-8.88,-0.93,-2.20,-8.80,-0.67,-4.75,8.00,8.00,-8.88,-0.93,-2.20,-8.80,-0.67,-4.75,
35.62,-9.04,-0.95,-2.22,-9.02,-0.69,-4.77,8.00,8.00,-9.04,-0.95,-2.22,-9.02,-0.69,-4.77,
35.63,-9.09,-0.97,-2.25,-9.12,-0.71,-4.80,8.00,8.00,-9.09,-0.97,-2.25,-9.12,-0.71,-4.80,
35.64,-9.10,-0.99,-2.27,-9.14,-0.73,-4.83,8.00,8.00,-9.10,-0.99,-2.27,-9.14,-0.73,-4.83,
35.65,-9.08,-1.01,-2.25,-9.13,-0.74,-4.82,8.00,8.00,-9.08,-1.01,-2.25,-9.13,-0.74,-4.82,
35.66,-8.99,-1.06,-2.24,-9.07,-0.76,-4.80,8.00,9.00,-8.99,-1.06,-2.24,-9.07,-0.76,-4.80,
35.67,-8.81,-1.18,-2.22,-8.92,-0.84,-4.78,8.00,9.00,-8.81,-1.18,-2.22,-8.92,-0.84,-4.78,
35.68,-8.49,-1.33,-2.22,-8.65,-0.96,-4.78,8.00,8.00,-8.49,-1.33,-2.22,-8.65,-0.96,-4.78,
35.69,-7.96,-1.43,-2.25,-8.19,-1.05,-4.79,8.00,8.00,-7.96,-1.43,-2.25,-8.19,-1.05,-4.79,
35.70,-7.25,-1.42,-2.31,-7.54,-1.04,-4.84,8.00,9.00,-7.25,-1.42,-2.31,-7.54,-1.04,-4.84,
35.71,-6.36,-1.27,-2.39,-6.73,-0.89,-4.91,8.00,8.00,-6.36,-1.27,-2.39,-6.73,-0.89,-4.91,
35.72,-5.32,-1.00,-2.48,-5.76,-0.59,-4.99,8.00,9.00,-5.32,-1.00,-2.48,-5.76,-0.59,-4.99,
35.73,-4.15,-0.79,-2.59,-4.64,-0.28,-5.09,8.00,8.00,-4.15,-0.79,-2.59,-4.64,-0.28,-5.09,
35.74,-2.85,-0.69,-2.72,-3.38,-0.07,-5.21,9.00,8.00,-2.85,-0.69,-2.72,-3.38,-0.07,-5.21,
35.75,-1.57,-0.62,-2.80,-2.08,0.09,-5.29,8.00,8.00,-1.57,-0.62,-2.80,-2.08,0.09,-5.29,
35.76,-0.32,-0.54,-2.82,-0.81,0.25,-5.33,8.00,8.00,-0.32,-0.54,-2.82,-0.81,0.25,-5.33,
35.77,0.79,-0.46,-2.80,0.37,0.42,-5.31,8.00,8.00,0.79,-0.46,-2.80,0.37,0.42,-5.31,
35.78,1.78,-0.36,-2.77,1.41,0.60,-5.26,8.00,8.00,1.78,-0.36,-2.77,1.41,0.60,-5.26,
35.79,2.57,-0.26,-2.75,2.27,0.74,-5.22,8.00,8.00,2.57,-0.26,-2.75,2.27,0.74,-5.22,
35.80,3.19,-0.19,-2.77,2.94,0.83,-5.21,8.00,8.00,3.19,-0.19,-2.77,2.94,0.83,-5.21,
35.81,3.62,-0.14,-2.79,3.44,0.93,-5.22,8.00,8.00,3.62,-0.14,-2.79,3.44,0.93,-5.22,
35.82,3.86,-0.10,-2.82,3.76,1.00,-5.25,8.00,9.00,3.86,-0.10,-2.82,3.76,1.00,-5.25,
35.83,3.90,-0.08,-2.83,3.86,1.04,-5.26,8.00,8.00,3.90,-0.08,-2.83,3.86,1.04,-5.26,
35.84,3.76,-0.07,-2.81,3.78,1.04,-5.25,8.00,9.00,3.76,-0.07,-2.81,3.78,1.04,-5.25,
35.85,3.51,-0.04,-2.80,3.56,1.05,-5.23,8.00,9.00,3.51,-0.04,-2.80,3.56,1.05,-5.23,
35.86,3.15,-0.05,-2.78,3.22,1.05,-5.22,8.00,9.00,3.15,-0.05,-2.78,3.22,1.05,-5.22,
35.87,2.64,-0.13,-2.76,2.77,0.97,-5.21,8.00,8.00,2.64,-0.13,-2.76,2.77,0.97,-5.21,
35.88,2.00,-0.29,-2.71,2.18,0.80,-5.17,8.00,8.00,2.00,-0.29,-2.71,2.18,0.80,-5.17,
35.89,1.21,-0.45,-2.66,1.44,0.59,-5.13,8.00,8.00,1.21,-0.45,-2.66,1.44,0.59,-5.13,
35.90,0.34,-0.54,-2.60,0.59,0.42,-5.09,8.00,8.00,0.34,-0.54,-2.60,0.59,0.42,-5.09,
35.91,-0.62,-0.62,-2.53,-0.35,0.28,-5.04,8.00,8.00,-0.62,-0.62,-2.53,-0.35,0.28,-5.04,
35.92,-1.59,-0.69,-2.42,-1.32,0.15,-4.95,8.00,8.00,-1.59,-0.69,-2.42,-1.32,0.15,-4.95,
35.93,-2.56,-0.79,-2.28,-2.30,0.01,-4.83,8.00,9.00,-2.56,-0.79,-2.28,-2.30,0.01,-4.83,
35.94,-3.52,-0.92,-2.11,-3.26,-0.16,-4.68,9.00,9.00,-3.52,-0.92,-2.11,-3.26,-0.16,-4.68,
35.95,-4.34,-1.02,-1.94,-4.13,-0.32,-4.52,8.00,9.00,-4.34,-1.02,-1.94,-4.13,-0.32,-4.52,
35.96,-5.02,-1.12,-1.77,-4.85,-0.46,-4.35,8.00,8.00,-5.02,-1.12,-1.77,-4.85,-0.46,-4.35,
35.97,-5.59,-1.27,-1.59,-5.45,-0.64,-4.17,8.00,9.00,-5.59,-1.27,-1.59,-5.45,-0.64,-4.17,
35.98,-6.11,-1.48,-1.40,-5.97,-0.85,-3.99,9.00,8.00,-6.11,-1.48,-1.40,-5.97,-0.85,-3.99,
35.99,-6.58,-1.73,-1.21,-6.44,-1.12,-3.80,8.00,8.00,-6.58,-1.73,-1.21,-6.44,-1.12,-3.80,
36.00,-7.04,-2.01,-0.99,-6.89,-1.42,-3.60,8.00,9.00,-7.04,-2.01,-0.99,-6.89,-1.42,-3.60,
36.01,-7.49,-2.29,-0.74,-7.33,-1.73,-3.36,8.00,8.00,-7.49,-2.29,-0.74,-7.33,-1.73,-3.36,
36.02,-7.95,-2.56,-0.43,-7.76,-2.03,-3.08,8.00,8.00,-7.95,-2.56,-0.43,-7.76,-2.03,-3.08,
36.03,-8.39,-2.80,-0.08,-8.20,-2.30,-2.74,8.00,8.00,-8.39,-2.80,-0.08,-8.20,-2.30,-2.74,
36.04,-8.82,-3.03,0.31,-8.63,-2.56,-2.36,8.00,8.00,-8.82,-3.03,0.31,-8.63,-2.56,-2.36,
36.05,-9.25,-3.24,0.76,-9.04,-2.79,-1.93,8.00,8.00,-9.25,-3.24,0.76,-9.04,-2.79,-1.93,
36.06,-9.65,-3.43,1.25,-9.44,-3.02,-1.45,8.00,9.00,-9.65,-3.43,1.25,-9.44,-3.02,-1.45,
36.07,-10.04,-3.64,1.79,-9.82,-3.24,-0.92,8.00,8.00,-10.04,-3.64,1.79,-9.82,-3.24,-0.92,
36.08,-10.40,-3.86,2.35,-10.18,-3.48,-0.36,8.00,8.00,-10.40,-3.86,2.35,-10.18,-3.48,-0.36,
36.09,-10.75,-4.11,2.95,-10.51,-3.75,0.23,8.00,8.00,-10.75,-4.11,2.95,-10.51,-3.75,0.23,
36.10,-11.06,-4.37,3.57,-10.82,-4.03,0.85,8.00,8.00,-11.06,-4.37,3.57,-10.82,-4.03,0.85,
36.11,-11.34,-4.65,4.22,-11.09,-4.32,1.49,8.00,9.00,-11.34,-4.65,4.22,-11.09,-4.32,1.49,
36.12,-11.59,-4.93,4.86,-11.33,-4.62,2.14,8.00,8.00,-11.59,-4.93,4.86,-11.33,-4.62,2.14,
36.13,-11.83,-5.23,5.51,-11.55,-4.92,2.78,8.00,9.00,-11.83,-5.23,5.51,-11.55,-4.92,2.78,
36.14,-12.06,-5.53,6.16,-11.77,-5.23,3.43,8.00,8.00,-12.06,-5.53,6.16,-11.77,-5.23,3.43,
36.15,-12.27,-5.82,6.78,-11.97,-5.54,4.06,8.00,8.00,-12.27,-5.82,6.78,-11.97,-5.54,4.06,
36.16,-12.45,-6.10,7.39,-12.14,-5.83,4.68,8.00,8.00,-12.45,-6.10,7.39,-12.14,-5.83,4.68,
36.17,-12.58,-6.35,7.97,-12.26,-6.09,5.27,8.00,8.00,-12.58,-6.35,7.97,-12.26,-6.09,5.27,
36.18,-12.65,-6.56,8.52,-12.33,-6.32,5.82,8.00,9.00,-12.65,-6.56,8.52,-12.33,-6.32,5.82,
36.19,-12.67,-6.69,9.02,-12.35,-6.47,6.34,8.00,8.00,-12.67,-6.69,9.02,-12.35,-6.47,6.34,
36.20,-12.64,-6.74,9.48,-12.33,-6.54,6.82,8.00,8.00,-12.64,-6.74,9.48,-12.33,-6.54,6.82,
36.21,-12.56,-6.71,9.91,-12.26,-6.52,7.25,8.00,8.00,-12.56,-6.71,9.91,-12.26,-6.52,7.25,
36.22,-12.43,-6.63,10.30,-12.14,-6.44,7.65,9.00,8.00,-12.43,-6.63,10.30,-12.14,-6.44,7.65,
36.23,-12.28,-6.52,10.64,-11.99,-6.33,8.01,8.00,9.00,-12.28,-6.52,10.64,-11.99,-6.33,8.01,
36.24,-12.10,-6.40,10.95,-11.83,-6.20,8.33,8.00,8.00,-12.10,-6.40,10.95,-11.83,-6.20,8.33,
36.25,-11.91,-6.28,11.19,-11.65,-6.07,8.59,8.00,8.00,-11.91,-6.28,11.19,-11.65,-6.07,8.59,
36.26,-11.70,-6.18,11.37,-11.45,-5.95,8.79,8.00,8.00,-11.70,-6.18,11.37,-11.45,-5.95,8.79,
36.27,-11.45,-6.05,11.50,-11.21,-5.81,8.93,9.00,8.00,-11.45,-6.05,11.50,-11.21,-5.81,8.93,
36.28,-11.16,-5.87,11.58,-10.94,-5.63,9.02,8.00,8.00,-11.16,-5.87,11.58,-10.94,-5.63,9.02,
36.29,-10.81,-5.61,11.60,-10.62,-5.36,9.05,8.00,9.00,-10.81,-5.61,11.60,-10.62,-5.36,9.05,
36.30,-10.40,-5.25,11.57,-10.24,-4.98,9.03,8.00,8.00,-10.40,-5.25,11.57,-10.24,-4.98,9.03,
36.31,-9.92,-4.79,11.47,-9.80,-4.51,8.95,8.00,8.00,-9.92,-4.79,11.47,-9.80,-4.51,8.95,
36.32,-9.39,-4.28,11.30,-9.31,-3.97,8.80,8.00,9.00,-9.39,-4.28,11.30,-9.31,-3.97,8.80,
36.33,-8.83,-3.70,11.06,-8.79,-3.37,8.58,8.00,8.00,-8.83,-3.70,11.06,-8.79,-3.37,8.58,
36.34,-8.28,-3.12,10.77,-8.26,-2.74,8.30,9.00,8.00,-8.28,-3.12,10.77,-8.26,-2.74,8.30,
36.35,-7.74,-2.51,10.41,-7.76,-2.10,7.96,8.00,8.00,-7.74,-2.51,10.41,-7.76,-2.10,7.96,
36.36,-7.21,-1.85,10.03,-7.28,-1.43,7.59,8.00,9.00,-7.21,-1.85,10.03,-7.28,-1.43,7.59,
36.37,-6.76,-1.31,9.54,-6.84,-0.82,7.11,9.00,9.00,-6.76,-1.31,9.54,-6.84,-0.82,7.11,
36.38,-6.40,-1.05,8.93,-6.49,-0.50,6.52,10.00,12.00,-6.40,-1.05,8.93,-6.49,-0.50,6.52,
36.39,-6.14,-0.94,8.28,-6.22,-0.36,5.87,8.00,8.00,-6.14,-0.94,8.28,-6.22,-0.36,5.87,
36.40,-5.90,-0.73,7.57,-5.99,-0.15,5.16,8.00,8.00,-5.90,-0.73,7.57,-5.99,-0.15,5.16,
36.41,-5.64,-0.34,6.83,-5.76,0.24,4.41,9.00,8.00,-5.64,-0.34,6.83,-5.76,0.24,4.41,
36.42,-5.33,0.27,6.06,-5.49,0.84,3.64,8.00,7.00,-5.33,0.27,6.06,-5.49,0.84,3.64,
36.43,-4.98,1.09,5.27,-5.20,1.65,2.86,8.00,22.00,-4.98,1.09,5.27,-5.20,1.65,2.86,
36.44,-4.61,2.12,4.43,-4.90,2.67,2.02,9.00,25.00,-4.61,2.12,4.43,-4.90,2.67,2.02,
36.45,-4.28,3.29,3.58,-4.63,3.85,1.17,9.00,11.00,-4.28,3.29,3.58,-4.63,3.85,1.17,
36.46,-4.03,4.47,2.76,-4.45,5.08,0.33,9.00,13.00,-4.03,4.47,2.76,-4.45,5.08,0.33,
36.47,-3.92,5.52,1.98,-4.38,6.15,-0.45,8.00,9.00,-3.92,5.52,1.98,-4.38,6.15,-0.45,
36.48,-3.94,6.24,1.29,-4.44,6.93,-1.16,8.00,5.00,-3.94,6.24,1.29,-4.44,6.93,-1.16,
36.49,-4.07,6.55,0.71,-4.59,7.29,-1.77,10.00,10.00,-4.07,6.55,0.71,-4.59,7.29,-1.77,
36.50,-4.27,6.49,0.25,-4.79,7.26,-2.26,11.00,11.00,-4.27,6.49,0.25,-4.79,7.26,-2.26,
36.51,-4.50,6.25,-0.11,-4.99,7.02,-2.62,11.00,16.00,-4.50,6.25,-0.11,-4.99,7.02,-2.62,
36.52,-4.71,6.05,-0.37,-5.20,6.79,-2.90,8.00,5.00,-4.71,6.05,-0.37,-5.20,6.79,-2.90,
36.53,-4.90,5.93,-0.54,-5.39,6.66,-3.09,8.00,5.00,-4.90,5.93,-0.54,-5.39,6.66,-3.09,
36.54,-5.06,5.82,-0.58,-5.55,6.55,-3.15,9.00,12.00,-5.06,5.82,-0.58,-5.55,6.55,-3.15,
36.55,-5.24,5.64,-0.48,-5.71,6.37,-3.06,8.00,6.00,-5.24,5.64,-0.48,-5.71,6.37,-3.06,
36.56,-5.44,5.42,-0.22,-5.89,6.14,-2.82,8.00,8.00,-5.44,5.42,-0.22,-5.89,6.14,-2.82,
36.57,-5.65,5.12,0.18,-6.09,5.84,-2.42,7.00,8.00,-5.65,5.12,0.18,-6.09,5.84,-2.42,
36.58,-5.89,4.71,0.73,-6.31,5.43,-1.90,8.00,15.00,-5.89,4.71,0.73,-6.31,5.43,-1.90,
36.59,-6.16,4.16,1.38,-6.54,4.87,-1.24,8.00,8.00,-6.16,4.16,1.38,-6.54,4.87,-1.24,
36.60,-6.45,3.41,2.16,-6.78,4.13,-0.47,8.00,6.00,-6.45,3.41,2.16,-6.78,4.13,-0.47,
36.61,-6.78,2.44,3.01,-7.05,3.14,0.39,9.00,17.00,-6.78,2.44,3.01,-7.05,3.14,0.39,
36.62,-7.16,1.16,3.94,-7.33,1.89,1.29,8.00,8.00,-7.16,1.16,3.94,-7.33,1.89,1.29,
36.63,-7.58,-0.35,4.85,-7.65,0.35,2.22,8.00,26.00,-7.58,-0.35,4.85,-7.65,0.35,2.22,
36.64,-8.03,-1.68,5.65,-8.02,-1.01,3.02,11.00,6.00,-8.03,-1.68,5.65,-8.02,-1.01,3.02,
36.65,-8.45,-2.62,6.27,-8.38,-2.00,3.65,8.00,8.00,-8.45,-2.62,6.27,-8.38,-2.00,3.65,
36.66,-8.86,-3.57,6.86,-8.72,-2.95,4.22,6.00,17.00,-8.86,-3.57,6.86,-8.72,-2.95,4.22,
36.67,-9.27,-4.67,7.40,-9.06,-4.06,4.76,8.00,19.00,-9.27,-4.67,7.40,-9.06,-4.06,4.76,
36.68,-9.70,-5.86,7.88,-9.41,-5.28,5.23,8.00,9.00,-9.70,-5.86,7.88,-9.41,-5.28,5.23,
36.69,-10.14,-7.07,8.34,-9.77,-6.52,5.67,13.00,8.00,-10.14,-7.07,8.34,-9.77,-6.52,5.67,
36.70,-10.57,-8.23,8.76,-10.12,-7.70,6.08,8.00,6.00,-10.57,-8.23,8.76,-10.12,-7.70,6.08,
36.71,-10.99,-9.38,9.14,-10.45,-8.87,6.44,8.00,9.00,-10.99,-9.38,9.14,-10.45,-8.87,6.44,
36.72,-11.38,-10.52,9.46,-10.77,-10.04,6.74,10.00,6.00,-11.38,-10.52,9.46,-10.77,-10.04,6.74,
36.73,-11.75,-11.72,9.71,-11.06,-11.24,6.97,9.00,11.00,-11.75,-11.72,9.71,-11.06,-11.24,6.97,
36.74,-12.10,-12.91,9.90,-11.33,-12.46,7.14,9.00,8.00,-12.10,-12.91,9.90,-11.33,-12.46,7.14,
36.75,-12.42,-14.05,10.04,-11.56,-13.62,7.26,9.00,15.00,-12.42,-14.05,10.04,-11.56,-13.62,7.26,
36.76,-12.70,-15.08,10.15,-11.77,-14.68,7.34,8.00,8.00,-12.70,-15.08,10.15,-11.77,-14.68,7.34,
36.77,-12.96,-16.01,10.23,-11.96,-15.60,7.39,8.00,8.00,-12.96,-16.01,10.23,-11.96,-15.60,7.39,
36.78,-13.20,-16.89,10.28,-12.14,-16.49,7.42,8.00,8.00,-13.20,-16.89,10.28,-12.14,-16.49,7.42,
36.79,-13.42,-17.74,10.30,-12.30,-17.35,7.41,8.00,8.00,-13.42,-17.74,10.30,-12.30,-17.35,7.41,
36.80,-13.62,-18.54,10.31,-12.43,-18.16,7.39,9.00,9.00,-13.62,-18.54,10.31,-12.43,-18.16,7.39,
36.81,-13.77,-19.23,10.30,-12.53,-18.86,7.36,8.00,8.00,-13.77,-19.23,10.30,-12.53,-18.86,7.36,
36.82,-13.88,-19.82,10.26,-12.60,-19.45,7.31,8.00,13.00,-13.88,-19.82,10.26,-12.60,-19.45,7.31,
36.83,-13.95,-20.33,10.20,-12.63,-19.96,7.23,9.00,6.00,-13.95,-20.33,10.20,-12.63,-19.96,7.23,
36.84,-14.01,-20.88,10.11,-12.64,-20.51,7.12,6.00,12.00,-14.01,-20.88,10.11,-12.64,-20.51,7.12,
36.85,-14.03,-21.49,9.99,-12.62,-21.11,6.97,7.00,10.00,-14.03,-21.49,9.99,-12.62,-21.11,6.97,
36.86,-13.98,-22.16,9.84,-12.51,-21.77,6.80,8.00,8.00,-13.98,-22.16,9.84,-12.51,-21.77,6.80,
36.87,-13.85,-22.85,9.69,-12.32,-22.46,6.62,8.00,9.00,-13.85,-22.85,9.69,-12.32,-22.46,6.62,
36.88,-13.66,-23.56,9.55,-12.06,-23.15,6.45,9.00,8.00,-13.66,-23.56,9.55,-12.06,-23.15,6.45,
36.89,-13.42,-24.28,9.45,-11.77,-23.83,6.32,8.00,8.00,-13.42,-24.28,9.45,-11.77,-23.83,6.32,
36.90,-13.15,-25.03,9.36,-11.43,-24.57,6.20,8.00,8.00,-13.15,-25.03,9.36,-11.43,-24.57,6.20,
36.91,-12.84,-25.91,9.28,-11.04,-25.42,6.08,8.00,8.00,-12.84,-25.91,9.28,-11.04,-25.42,6.08,
36.92,-12.50,-26.83,9.20,-10.63,-26.32,5.97,8.00,8.00,-12.50,-26.83,9.20,-10.63,-26.32,5.97,
36.93,-12.13,-27.74,9.12,-10.18,-27.19,5.86,8.00,9.00,-12.13,-27.74,9.12,-10.18,-27.19,5.86,
36.94,-11.73,-28.46,9.05,-9.70,-27.88,5.74,8.00,8.00,-11.73,-28.46,9.05,-9.70,-27.88,5.74,
36.95,-11.29,-28.96,8.96,-9.22,-28.33,5.64,8.00,8.00,-11.29,-28.96,8.96,-9.22,-28.33,5.64,
36.96,-10.84,-29.22,8.87,-8.74,-28.55,5.54,8.00,8.00,-10.84,-29.22,8.87,-8.74,-28.55,5.54,
36.97,-10.36,-29.25,8.77,-8.26,-28.54,5.45,8.00,8.00,-10.36,-29.25,8.77,-8.26,-28.54,5.45,
36.98,-9.89,-29.00,8.68,-7.81,-28.23,5.37,8.00,8.00,-9.89,-29.00,8.68,-7.81,-28.23,5.37,
36.99,-9.47,-28.47,8.60,-7.44,-27.66,5.32,9.00,8.00,-9.47,-28.47,8.60,-7.44,-27.66,5.32,
37.00,-9.10,-27.74,8.53,-7.15,-26.91,5.29,8.00,10.00,-9.10,-27.74,8.53,-7.15,-26.91,5.29,
37.01,-8.81,-26.87,8.46,-6.94,-26.01,5.27,8.00,8.00,-8.81,-26.87,8.46,-6.94,-26.01,5.27,
37.02,-8.54,-25.93,8.41,-6.74,-25.05,5.26,9.00,8.00,-8.54,-25.93,8.41,-6.74,-25.05,5.26,
37.03,-8.25,-25.00,8.36,-6.52,-24.09,5.26,8.00,9.00,-8.25,-25.00,8.36,-6.52,-24.09,5.26,
37.04,-7.93,-24.01,8.34,-6.30,-23.10,5.28,8.00,8.00,-7.93,-24.01,8.34,-6.30,-23.10,5.28,
37.05,-7.62,-22.93,8.36,-6.07,-21.98,5.35,8.00,8.00,-7.62,-22.93,8.36,-6.07,-21.98,5.35,
37.06,-7.28,-21.75,8.40,-5.82,-20.78,5.45,8.00,8.00,-7.28,-21.75,8.40,-5.82,-20.78,5.45,
37.07,-6.93,-20.52,8.46,-5.57,-19.51,5.55,8.00,8.00,-6.93,-20.52,8.46,-5.57,-19.51,5.55,
37.08,-6.58,-19.24,8.53,-5.32,-18.25,5.67,8.00,8.00,-6.58,-19.24,8.53,-5.32,-18.25,5.67,
37.09,-6.25,-17.99,8.61,-5.08,-16.99,5.79,8.00,8.00,-6.25,-17.99,8.61,-5.08,-16.99,5.79,
37.10,-5.93,-16.83,8.67,-4.85,-15.80,5.88,8.00,8.00,-5.93,-16.83,8.67,-4.85,-15.80,5.88,
37.11,-5.63,-15.65,8.70,-4.64,-14.63,5.94,8.00,9.00,-5.63,-15.65,8.70,-4.64,-14.63,5.94,
37.12,-5.33,-14.40,8.72,-4.43,-13.33,6.00,8.00,9.00,-5.33,-14.40,8.72,-4.43,-13.33,6.00,
37.13,-5.05,-13.07,8.74,-4.25,-11.99,6.06,8.00,8.00,-5.05,-13.07,8.74,-4.25,-11.99,6.06,
37.14,-4.80,-11.80,8.76,-4.08,-10.70,6.10,8.00,8.00,-4.80,-11.80,8.76,-4.08,-10.70,6.10,
37.15,-4.58,-10.54,8.77,-3.96,-9.46,6.14,8.00,8.00,-4.58,-10.54,8.77,-3.96,-9.46,6.14,
37.16,-4.39,-9.31,8.79,-3.84,-8.20,6.19,8.00,8.00,-4.39,-9.31,8.79,-3.84,-8.20,6.19,
37.17,-4.17,-8.03,8.82,-3.72,-6.91,6.23,8.00,8.00,-4.17,-8.03,8.82,-3.72,-6.91,6.23,
37.18,-3.92,-6.77,8.83,-3.54,-5.62,6.27,8.00,9.00,-3.92,-6.77,8.83,-3.54,-5.62,6.27,
37.19,-3.62,-5.49,8.84,-3.32,-4.36,6.30,8.00,9.00,-3.62,-5.49,8.84,-3.32,-4.36,6.30,
37.20,-3.29,-4.17,8.86,-3.08,-3.02,6.34,8.00,9.00,-3.29,-4.17,8.86,-3.08,-3.02,6.34,
37.21,-2.95,-2.85,8.90,-2.83,-1.66,6.40,8.00,8.00,-2.95,-2.85,8.90,-2.83,-1.66,6.40,
37.22,-2.61,-1.47,8.94,-2.58,-0.30,6.44,8.00,8.00,-2.61,-1.47,8.94,-2.58,-0.30,6.44,
37.23,-2.26,-0.20,8.82,-2.31,0.99,6.31,8.00,9.00,-2.26,-0.20,8.82,-2.31,0.99,6.31,
37.24,-1.90,1.07,8.53,-2.04,2.27,6.02,7.00,8.00,-1.90,1.07,8.53,-2.04,2.27,6.02,
37.25,-1.58,2.34,8.24,-1.79,3.57,5.74,8.00,8.00,-1.58,2.34,8.24,-1.79,3.57,5.74,
37.26,-1.28,3.59,7.95,-1.58,4.81,5.46,8.00,8.00,-1.28,3.59,7.95,-1.58,4.81,5.46,
37.27,-1.03,4.80,7.71,-1.42,6.04,5.22,8.00,8.00,-1.03,4.80,7.71,-1.42,6.04,5.22,
37.28,-0.81,6.02,7.47,-1.29,7.28,4.99,8.00,8.00,-0.81,6.02,7.47,-1.29,7.28,4.99,
37.29,-0.61,7.28,7.24,-1.16,8.57,4.74,8.00,8.00,-0.61,7.28,7.24,-1.16,8.57,4.74,
37.30,-0.40,8.63,6.97,-1.05,9.92,4.46,8.00,8.00,-0.40,8.63,6.97,-1.05,9.92,4.46,
37.31,-0.20,9.99,6.67,-0.93,11.27,4.17,8.00,8.00,-0.20,9.99,6.67,-0.93,11.27,4.17,
37.32,0.00,11.24,6.40,-0.81,12.54,3.89,8.00,8.00,0.00,11.24,6.40,-0.81,12.54,3.89,
37.33,0.19,12.48,6.16,-0.71,13.78,3.64,8.00,8.00,0.19,12.48,6.16,-0.71,13.78,3.64,
37.34,0.34,13.70,5.95,-0.64,15.01,3.43,8.00,8.00,0.34,13.70,5.95,-0.64,15.01,3.43,
37.35,0.46,14.99,5.76,-0.62,16.31,3.22,8.00,8.00,0.46,14.99,5.76,-0.62,16.31,3.22,
37.36,0.55,16.28,5.57,-0.63,17.63,3.01,8.00,9.00,0.55,16.28,5.57,-0.63,17.63,3.01,
37.37,0.61,17.53,5.36,-0.66,18.85,2.78,8.00,8.00,0.61,17.53,5.36,-0.66,18.85,2.78,
37.38,0.63,18.65,5.15,-0.71,19.96,2.54,8.00,8.00,0.63,18.65,5.15,-0.71,19.96,2.54,
37.39,0.65,19.71,4.92,-0.77,20.99,2.29,8.00,8.00,0.65,19.71,4.92,-0.77,20.99,2.29,
37.40,0.67,20.55,4.68,-0.82,21.79,2.02,8.00,8.00,0.67,20.55,4.68,-0.82,21.79,2.02,
37.41,0.65,21.18,4.42,-0.89,22.41,1.75,8.00,8.00,0.65,21.18,4.42,-0.89,22.41,1.75,
37.42,0.62,21.84,4.19,-0.96,23.07,1.51,8.00,9.00,0.62,21.84,4.19,-0.96,23.07,1.51,
37.43,0.60,22.58,3.98,-1.04,23.83,1.27,8.00,8.00,0.60,22.58,3.98,-1.04,23.83,1.27,
37.44,0.55,23.36,3.73,-1.17,24.59,0.98,8.00,9.00,0.55,23.36,3.73,-1.17,24.59,0.98,
37.45,0.42,24.09,3.41,-1.36,25.31,0.63,8.00,8.00,0.42,24.09,3.41,-1.36,25.31,0.63,
37.46,0.25,24.76,3.06,-1.59,25.94,0.26,8.00,8.00,0.25,24.76,3.06,-1.59,25.94,0.26,
37.47,0.09,25.29,2.77,-1.78,26.45,-0.04,9.00,8.00,0.09,25.29,2.77,-1.78,26.45,-0.04,
37.48,-0.03,25.75,2.52,-1.93,26.89,-0.31,8.00,8.00,-0.03,25.75,2.52,-1.93,26.89,-0.31,
37.49,-0.14,26.13,2.27,-2.08,27.23,-0.57,8.00,8.00,-0.14,26.13,2.27,-2.08,27.23,-0.57,
37.50,-0.27,26.37,2.01,-2.23,27.42,-0.84,9.00,8.00,-0.27,26.37,2.01,-2.23,27.42,-0.84,
