Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,FSR_HEEL_L_RAW,FSR_HEEL_R_RAW,
49.63,30.03,0.08,-4.89,9.08,-0.28,-1.12,792.00,1001.00,
49.64,30.03,0.08,-4.89,9.08,-0.27,-1.12,802.00,1007.00,
49.65,30.03,0.08,-4.89,9.08,-0.27,-1.12,815.00,1007.00,
49.66,30.03,0.08,-4.89,9.08,-0.27,-1.12,839.00,1006.00,
49.67,30.03,0.08,-4.89,9.08,-0.28,-1.13,878.00,1004.00,
49.68,30.03,0.08,-4.89,9.08,-0.29,-1.13,909.00,1004.00,
49.69,30.03,0.08,-4.89,9.08,-0.29,-1.13,939.00,999.00,
49.70,30.03,0.08,-4.89,9.08,-0.30,-1.13,966.00,996.00,
49.71,30.03,0.08,-4.89,9.08,-0.30,-1.13,981.00,992.00,
49.72,30.03,0.08,-4.89,9.08,-0.30,-1.13,996.00,980.00,
49.73,30.03,0.08,-4.89,9.08,-0.30,-1.13,1003.00,965.00,
49.74,30.03,0.08,-4.89,9.08,-0.30,-1.13,1006.00,950.00,
49.75,30.03,0.08,-4.89,9.08,-0.30,-1.13,1012.00,933.00,
49.76,30.03,0.08,-4.89,9.08,-0.31,-1.13,1016.00,922.00,
49.77,30.03,0.08,-4.89,9.08,-0.31,-1.13,1016.00,903.00,
49.78,30.03,0.08,-4.89,9.08,-0.31,-1.13,1017.00,890.00,
49.79,30.03,0.08,-4.89,9.08,-0.31,-1.13,1018.00,877.00,
49.80,30.03,0.08,-4.89,9.08,-0.31,-1.13,1017.00,856.00,
49.81,30.03,0.08,-4.89,9.08,-0.31,-1.14,1017.00,849.00,
49.82,30.03,0.08,-4.89,9.08,-0.31,-1.14,1017.00,841.00,
49.83,30.03,0.08,-4.89,9.08,-0.31,-1.13,1016.00,833.00,
49.84,30.03,0.08,-4.89,9.08,-0.32,-1.14,1017.00,824.00,
49.85,30.03,0.08,-4.89,9.08,-0.32,-1.14,1017.00,813.00,
49.86,30.03,0.08,-4.89,9.08,-0.33,-1.14,1015.00,814.00,
49.87,30.03,0.08,-4.89,9.08,-0.33,-1.14,1017.00,808.00,
49.88,30.03,0.08,-4.89,9.08,-0.33,-1.14,1016.00,806.00,
49.89,30.03,0.08,-4.89,9.08,-0.34,-1.14,1016.00,805.00,
49.90,30.03,0.08,-4.89,9.08,-0.33,-1.14,1016.00,806.00,
49.91,30.03,0.08,-4.89,9.08,-0.33,-1.14,1016.00,816.00,
49.92,30.03,0.08,-4.89,9.08,-0.33,-1.14,1017.00,815.00,
49.93,30.03,0.08,-4.89,9.08,-0.33,-1.14,1016.00,827.00,
49.94,30.03,0.08,-4.89,9.08,-0.33,-1.14,1016.00,840.00,
49.95,30.03,0.08,-4.89,9.08,-0.32,-1.14,1017.00,852.00,
49.96,30.03,0.08,-4.89,9.08,-0.32,-1.14,1016.00,870.00,
49.97,30.03,0.08,-4.89,9.08,-0.31,-1.14,1016.00,886.00,
49.98,30.03,0.08,-4.89,9.08,-0.31,-1.13,1010.00,898.00,
49.99,30.03,0.08,-4.89,9.08,-0.31,-1.13,1008.00,918.00,
50.00,30.03,0.08,-4.89,9.08,-0.30,-1.13,995.00,926.00,
50.01,30.03,0.08,-4.89,9.08,-0.29,-1.13,984.00,941.00,
50.02,30.03,0.08,-4.88,9.08,-0.29,-1.13,970.00,954.00,
50.03,30.03,0.08,-4.88,9.08,-0.28,-1.13,940.00,960.00,
50.04,30.03,0.08,-4.88,9.08,-0.28,-1.13,904.00,972.00,
50.05,30.03,0.08,-4.88,9.08,-0.28,-1.13,870.00,983.00,
50.06,30.03,0.08,-4.88,9.08,-0.28,-1.13,838.00,990.00,
50.07,30.03,0.08,-4.88,9.08,-0.27,-1.13,806.00,992.00,
50.08,30.03,0.08,-4.88,9.08,-0.28,-1.13,786.00,998.00,
50.09,30.03,0.08,-4.88,9.08,-0.28,-1.13,783.00,999.00,
50.10,30.03,0.08,-4.88,9.08,-0.28,-1.13,770.00,1005.00,
50.11,30.03,0.08,-4.88,9.08,-0.28,-1.13,765.00,999.00,
50.12,30.03,0.08,-4.88,9.08,-0.28,-1.13,769.00,1006.00,
50.13,30.03,0.08,-4.88,9.08,-0.28,-1.13,779.00,1006.00,
50.14,30.03,0.08,-4.88,9.08,-0.28,-1.13,789.00,1008.00,
50.15,30.03,0.08,-4.88,9.08,-0.28,-1.13,811.00,1009.00,
50.16,30.03,0.08,-4.88,9.08,-0.28,-1.13,835.00,1006.00,
50.17,30.03,0.08,-4.88,9.08,-0.28,-1.13,875.00,1007.00,
50.18,30.03,0.08,-4.88,9.08,-0.27,-1.13,911.00,1006.00,
50.19,30.03,0.08,-4.88,9.08,-0.28,-1.13,940.00,1008.00,
50.20,30.03,0.08,-4.88,9.08,-0.28,-1.14,968.00,1006.00,
50.21,30.03,0.08,-4.88,9.08,-0.28,-1.14,990.00,1008.00,
50.22,30.03,0.08,-4.88,9.09,-0.27,-1.13,1003.00,1005.00,
50.23,30.03,0.08,-4.88,9.09,-0.27,-1.13,1007.00,1006.00,
50.24,30.03,0.08,-4.88,9.09,-0.28,-1.13,1011.00,1007.00,
50.25,30.03,0.08,-4.88,9.09,-0.28,-1.13,1015.00,1006.00,
50.26,30.03,0.08,-4.88,9.09,-0.27,-1.13,1016.00,1010.00,
50.27,30.03,0.08,-4.88,9.09,-0.27,-1.13,1017.00,1010.00,
50.28,30.03,0.08,-4.88,9.09,-0.27,-1.13,1016.00,1009.00,
50.29,30.03,0.08,-4.88,9.09,-0.27,-1.13,1016.00,1011.00,
50.30,30.03,0.08,-4.88,9.09,-0.27,-1.13,1015.00,1009.00,
50.31,30.03,0.07,-4.88,9.09,-0.27,-1.13,1016.00,1011.00,
50.32,30.03,0.07,-4.88,9.09,-0.27,-1.13,1016.00,1012.00,
50.33,30.03,0.07,-4.88,9.09,-0.27,-1.13,1016.00,1010.00,
50.34,30.03,0.07,-4.88,9.09,-0.27,-1.13,1017.00,1011.00,
50.35,30.03,0.07,-4.88,9.09,-0.27,-1.13,1015.00,1011.00,
50.36,30.03,0.07,-4.88,9.08,-0.27,-1.13,1016.00,1012.00,
50.37,30.03,0.07,-4.88,9.08,-0.27,-1.13,1015.00,1011.00,
50.38,30.03,0.07,-4.88,9.08,-0.27,-1.13,1015.00,1012.00,
50.39,30.03,0.07,-4.88,9.09,-0.27,-1.13,1015.00,1010.00,
50.40,30.03,0.07,-4.88,9.08,-0.27,-1.13,1016.00,1012.00,
50.41,30.03,0.07,-4.88,9.08,-0.27,-1.13,1015.00,1013.00,
50.42,30.03,0.07,-4.88,9.08,-0.27,-1.13,1015.00,1014.00,
50.43,30.03,0.07,-4.88,9.08,-0.27,-1.13,1016.00,1010.00,
50.44,30.03,0.07,-4.88,9.08,-0.27,-1.14,1017.00,1013.00,
50.45,30.03,0.07,-4.88,9.08,-0.27,-1.14,1015.00,1012.00,
50.46,30.03,0.07,-4.88,9.08,-0.27,-1.14,1015.00,1012.00,
50.47,30.03,0.07,-4.88,9.09,-0.27,-1.14,1017.00,1012.00,
50.48,30.03,0.07,-4.88,9.09,-0.27,-1.14,1015.00,1010.00,
50.49,30.03,0.07,-4.88,9.09,-0.27,-1.13,1017.00,1013.00,
50.50,30.03,0.07,-4.88,9.08,-0.27,-1.13,1017.00,1013.00,
50.51,30.03,0.07,-4.88,9.08,-0.27,-1.13,1014.00,1012.00,
50.52,30.03,0.07,-4.88,9.08,-0.27,-1.13,1016.00,1012.00,
50.53,30.03,0.08,-4.88,9.08,-0.27,-1.13,1016.00,1012.00,
50.54,30.03,0.08,-4.88,9.08,-0.27,-1.13,1015.00,1015.00,
50.55,30.03,0.08,-4.88,9.08,-0.27,-1.13,1015.00,1013.00,
50.56,30.03,0.08,-4.88,9.08,-0.27,-1.13,1015.00,1012.00,
50.57,30.03,0.08,-4.88,9.08,-0.28,-1.13,1016.00,1012.00,
50.58,30.03,0.08,-4.88,9.08,-0.28,-1.13,1017.00,1012.00,
50.59,30.03,0.08,-4.88,9.08,-0.27,-1.13,1016.00,1013.00,
50.60,30.03,0.08,-4.88,9.08,-0.27,-1.13,1015.00,1013.00,
50.61,30.03,0.08,-4.88,9.08,-0.27,-1.13,1016.00,1015.00,
50.62,30.03,0.08,-4.88,9.08,-0.28,-1.13,1016.00,1012.00,
50.63,30.03,0.08,-4.88,9.08,-0.28,-1.13,1014.00,1012.00,
50.64,30.03,0.08,-4.88,9.08,-0.28,-1.13,1016.00,1012.00,
50.65,30.03,0.08,-4.88,9.08,-0.28,-1.13,1016.00,1014.00,
50.66,30.03,0.08,-4.88,9.08,-0.28,-1.13,1016.00,1012.00,
50.67,30.03,0.08,-4.88,9.08,-0.28,-1.13,1016.00,1011.00,
50.68,30.03,0.09,-4.88,9.08,-0.28,-1.13,1015.00,1012.00,
50.69,30.03,0.09,-4.88,9.08,-0.28,-1.13,1016.00,1011.00,
50.70,30.03,0.09,-4.88,9.08,-0.28,-1.13,1015.00,1012.00,
50.71,30.03,0.09,-4.88,9.08,-0.29,-1.13,1017.00,1012.00,
50.72,30.03,0.09,-4.88,9.08,-0.28,-1.13,1017.00,1012.00,
50.73,30.03,0.09,-4.88,9.08,-0.27,-1.13,1017.00,1013.00,
50.74,30.03,0.09,-4.89,9.08,-0.27,-1.13,1016.00,1011.00,
50.75,30.03,0.09,-4.89,9.08,-0.28,-1.13,1016.00,1013.00,
50.76,30.03,0.08,-4.89,9.08,-0.29,-1.13,1016.00,1013.00,
50.77,30.03,0.08,-4.89,9.08,-0.29,-1.13,1016.00,1010.00,
50.78,30.03,0.08,-4.89,9.08,-0.28,-1.13,1016.00,1011.00,
50.79,30.03,0.08,-4.89,9.08,-0.28,-1.13,1017.00,1012.00,
50.80,30.03,0.08,-4.89,9.09,-0.29,-1.13,1016.00,1011.00,
50.81,30.03,0.08,-4.89,9.09,-0.29,-1.13,1016.00,1012.00,
50.82,30.03,0.08,-4.89,9.09,-0.29,-1.13,1017.00,1010.00,
50.83,30.03,0.08,-4.89,9.09,-0.28,-1.13,1018.00,1014.00,
50.84,30.03,0.08,-4.89,9.09,-0.28,-1.13,1016.00,1013.00,
50.85,30.03,0.08,-4.89,9.09,-0.28,-1.13,1016.00,1011.00,
50.86,30.03,0.08,-4.90,9.09,-0.29,-1.13,1015.00,1013.00,
50.87,30.03,0.08,-4.90,9.09,-0.29,-1.13,1015.00,1012.00,
50.88,30.03,0.08,-4.90,9.09,-0.28,-1.13,1016.00,1012.00,
50.89,30.03,0.08,-4.90,9.09,-0.28,-1.13,1016.00,1013.00,
50.90,30.03,0.08,-4.90,9.09,-0.29,-1.13,1016.00,1012.00,
50.91,30.03,0.08,-4.90,9.09,-0.29,-1.13,1016.00,1013.00,
50.92,30.03,0.08,-4.90,9.09,-0.28,-1.13,1016.00,1013.00,
50.93,30.03,0.08,-4.90,9.09,-0.28,-1.13,1017.00,1012.00,
50.94,30.03,0.08,-4.90,9.09,-0.28,-1.13,1016.00,1013.00,
50.95,30.03,0.07,-4.90,9.09,-0.28,-1.13,1016.00,1013.00,
50.96,30.04,0.07,-4.90,9.09,-0.28,-1.13,1018.00,1012.00,
50.97,30.04,0.07,-4.90,9.09,-0.28,-1.13,1017.00,1013.00,
50.98,30.04,0.07,-4.90,9.09,-0.28,-1.13,1016.00,1010.00,
50.99,30.04,0.07,-4.90,9.09,-0.28,-1.13,1017.00,1012.00,
51.00,30.04,0.07,-4.90,9.09,-0.29,-1.13,1015.00,1012.00,
51.01,30.04,0.07,-4.90,9.09,-0.28,-1.13,1017.00,1013.00,
51.02,30.04,0.07,-4.90,9.09,-0.28,-1.13,1014.00,1012.00,
51.03,30.04,0.07,-4.90,9.09,-0.28,-1.13,1015.00,1013.00,
51.04,30.04,0.07,-4.91,9.09,-0.28,-1.13,1016.00,1013.00,
51.05,30.04,0.07,-4.91,9.09,-0.29,-1.13,1016.00,1013.00,
51.06,30.04,0.07,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.07,30.04,0.07,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.08,30.04,0.07,-4.91,9.09,-0.29,-1.13,1015.00,1013.00,
51.09,30.04,0.07,-4.91,9.09,-0.29,-1.13,1018.00,1011.00,
51.10,30.04,0.07,-4.91,9.09,-0.29,-1.13,1011.00,1013.00,
51.11,30.04,0.07,-4.91,9.09,-0.29,-1.13,1016.00,1012.00,
51.12,30.04,0.07,-4.91,9.09,-0.29,-1.13,1017.00,1013.00,
51.13,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1011.00,
51.14,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1014.00,
51.15,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1013.00,
51.16,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1013.00,
51.17,30.04,0.06,-4.91,9.09,-0.29,-1.13,1017.00,1013.00,
51.19,30.04,0.06,-4.91,9.09,-0.29,-1.13,1014.00,1012.00,
51.19,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.21,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1011.00,
51.21,30.04,0.06,-4.91,9.09,-0.29,-1.13,1016.00,1011.00,
51.22,30.04,0.06,-4.91,9.09,-0.29,-1.13,1016.00,1012.00,
51.23,30.04,0.06,-4.91,9.09,-0.29,-1.13,1013.00,1012.00,
51.24,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1013.00,
51.26,30.04,0.06,-4.91,9.09,-0.29,-1.13,1014.00,1013.00,
51.26,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1011.00,
51.28,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1013.00,
51.28,30.04,0.06,-4.91,9.09,-0.29,-1.13,1016.00,1015.00,
51.29,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.31,30.04,0.06,-4.91,9.09,-0.29,-1.13,1016.00,1012.00,
51.31,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.33,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.33,30.04,0.06,-4.91,9.09,-0.29,-1.13,1016.00,1013.00,
51.35,30.04,0.06,-4.91,9.09,-0.29,-1.13,1014.00,1012.00,
51.35,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1013.00,
51.37,30.04,0.06,-4.92,9.09,-0.29,-1.13,1015.00,1012.00,
51.38,30.04,0.05,-4.91,9.09,-0.29,-1.13,1016.00,1011.00,
51.38,30.04,0.06,-4.91,9.09,-0.29,-1.13,1014.00,1013.00,
51.40,30.04,0.06,-4.91,9.09,-0.29,-1.13,1017.00,1012.00,
51.40,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1010.00,
51.42,30.04,0.06,-4.92,9.09,-0.29,-1.13,1015.00,1014.00,
51.42,30.04,0.06,-4.92,9.09,-0.29,-1.13,1015.00,1013.00,
51.44,30.04,0.06,-4.92,9.09,-0.29,-1.13,1015.00,1013.00,
51.44,30.04,0.06,-4.92,9.09,-0.29,-1.13,1015.00,1013.00,
51.46,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1011.00,
51.47,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.47,30.04,0.06,-4.91,9.09,-0.29,-1.13,1015.00,1012.00,
51.49,30.04,0.05,-4.92,9.09,-0.29,-1.13,1016.00,1014.00,
51.49,30.04,0.05,-4.91,9.09,-0.29,-1.12,1015.00,1012.00,
51.51,30.04,0.05,-4.91,9.09,-0.29,-1.13,1016.00,1011.00,
51.51,30.04,0.05,-4.92,9.09,-0.29,-1.13,1015.00,1010.00,
51.53,30.04,0.05,-4.92,9.09,-0.29,-1.13,1015.00,1012.00,
51.53,30.04,0.05,-4.92,9.09,-0.29,-1.13,1015.00,1012.00,
51.54,30.04,0.05,-4.92,9.09,-0.29,-1.13,1015.00,1012.00,
51.56,30.04,0.05,-4.92,9.09,-0.29,-1.13,1015.00,1012.00,
51.56,30.04,0.05,-4.92,9.09,-0.29,-1.13,1015.00,1012.00,
51.58,30.04,0.05,-4.91,9.09,-0.28,-1.13,1016.00,1012.00,
51.58,30.04,0.05,-4.91,9.09,-0.28,-1.13,1015.00,1012.00,
51.60,30.04,0.05,-4.91,9.09,-0.28,-1.13,1015.00,1013.00,
51.61,30.04,0.05,-4.91,9.09,-0.28,-1.13,1016.00,1012.00,
51.62,30.04,0.05,-4.91,9.09,-0.28,-1.13,1015.00,1014.00,
51.62,30.04,0.05,-4.91,9.09,-0.28,-1.13,1015.00,1012.00,
51.63,30.04,0.05,-4.91,9.09,-0.28,-1.13,1015.00,1012.00,
51.65,30.04,0.05,-4.91,9.09,-0.28,-1.13,1015.00,1012.00,
51.65,30.04,0.05,-4.91,9.09,-0.28,-1.14,1015.00,1012.00,
51.67,30.04,0.05,-4.91,9.09,-0.28,-1.14,1013.00,1012.00,
51.68,30.04,0.05,-4.91,9.09,-0.28,-1.14,1015.00,1012.00,
51.69,30.04,0.05,-4.91,9.08,-0.28,-1.14,1016.00,1013.00,
51.70,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1014.00,
51.71,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1011.00,
51.72,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1011.00,
51.72,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1012.00,
51.74,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1012.00,
51.75,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1012.00,
51.76,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1012.00,
51.77,30.04,0.05,-4.91,9.08,-0.27,-1.14,1016.00,1014.00,
51.78,30.04,0.05,-4.91,9.08,-0.27,-1.14,1014.00,1012.00,
51.79,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1012.00,
51.80,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1013.00,
51.81,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1012.00,
51.82,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1012.00,
51.83,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1013.00,
51.84,30.04,0.05,-4.91,9.08,-0.27,-1.14,1015.00,1013.00,
51.85,30.04,0.05,-4.91,9.08,-0.27,-1.14,1016.00,1012.00,
51.86,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1012.00,
51.87,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1012.00,
51.88,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1012.00,
51.89,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1012.00,
51.90,30.04,0.05,-4.91,9.08,-0.28,-1.14,1015.00,1012.00,
51.91,30.04,0.05,-4.91,9.08,-0.28,-1.14,1014.00,1012.00,
51.92,30.04,0.05,-4.91,9.08,-0.27,-1.14,1014.00,1012.00,
51.93,30.04,0.05,-4.91,9.08,-0.27,-1.14,1014.00,1012.00,
51.94,30.04,0.05,-4.90,9.08,-0.28,-1.14,1014.00,1013.00,
51.95,30.04,0.05,-4.90,9.08,-0.28,-1.14,1015.00,1012.00,
51.96,30.04,0.05,-4.90,9.08,-0.28,-1.14,1017.00,1013.00,
51.97,30.04,0.05,-4.90,9.08,-0.28,-1.14,1015.00,1012.00,
51.98,30.04,0.05,-4.90,9.08,-0.27,-1.14,1014.00,1011.00,
51.99,30.04,0.05,-4.90,9.08,-0.27,-1.14,1015.00,1013.00,
52.00,30.04,0.05,-4.90,9.08,-0.27,-1.14,1015.00,1012.00,
52.01,30.04,0.05,-4.90,9.08,-0.27,-1.14,1014.00,1012.00,
52.02,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1012.00,
52.03,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1011.00,
52.04,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1012.00,
52.05,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1011.00,
52.06,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1011.00,
52.07,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1010.00,
52.08,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1010.00,
52.09,30.04,0.05,-4.90,9.08,-0.26,-1.14,1013.00,1011.00,
52.10,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1012.00,
52.11,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1012.00,
52.12,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1012.00,
52.13,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1012.00,
52.14,30.04,0.05,-4.90,9.08,-0.26,-1.14,1016.00,1012.00,
52.15,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1012.00,
52.16,30.04,0.05,-4.90,9.08,-0.26,-1.14,1016.00,1011.00,
52.17,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1012.00,
52.18,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1012.00,
52.19,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1013.00,
52.20,30.04,0.05,-4.90,9.08,-0.26,-1.14,1014.00,1011.00,
52.21,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1012.00,
52.22,30.04,0.05,-4.90,9.08,-0.26,-1.14,1015.00,1013.00,
52.23,30.04,0.05,-4.90,9.08,-0.25,-1.14,1015.00,1012.00,
52.24,30.04,0.05,-4.90,9.08,-0.25,-1.14,1015.00,1013.00,
52.25,30.04,0.05,-4.90,9.08,-0.25,-1.14,1015.00,1012.00,
52.26,30.04,0.05,-4.90,9.08,-0.25,-1.14,1013.00,1012.00,
52.27,30.04,0.05,-4.90,9.08,-0.25,-1.14,1015.00,1012.00,
52.28,30.04,0.05,-4.90,9.08,-0.25,-1.14,1014.00,1012.00,
52.29,30.04,0.05,-4.89,9.08,-0.25,-1.14,1013.00,1012.00,
52.30,30.04,0.05,-4.89,9.08,-0.25,-1.14,1014.00,1014.00,
52.31,30.04,0.05,-4.89,9.08,-0.25,-1.14,1013.00,1011.00,
52.32,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.33,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1011.00,
52.34,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1011.00,
52.35,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.36,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.37,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1013.00,
52.38,30.04,0.05,-4.89,9.08,-0.26,-1.14,1015.00,1013.00,
52.39,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.40,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.41,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.42,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.43,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1012.00,
52.44,30.04,0.05,-4.89,9.08,-0.26,-1.14,1014.00,1014.00,
52.45,30.04,0.05,-4.89,9.08,-0.25,-1.14,1014.00,1012.00,
52.46,30.04,0.05,-4.89,9.08,-0.25,-1.14,1014.00,1012.00,
52.47,30.04,0.05,-4.89,9.08,-0.25,-1.14,1013.00,1012.00,
52.48,30.04,0.05,-4.89,9.08,-0.25,-1.14,1015.00,1012.00,
52.49,30.04,0.05,-4.89,9.08,-0.25,-1.14,1013.00,1012.00,
52.50,30.04,0.05,-4.89,9.08,-0.25,-1.14,1015.00,1012.00,
52.51,30.04,0.05,-4.89,9.08,-0.25,-1.14,1015.00,1012.00,
52.52,30.04,0.05,-4.89,9.08,-0.25,-1.14,1014.00,1012.00,
52.53,30.04,0.05,-4.89,9.08,-0.25,-1.14,1016.00,1012.00,
52.54,30.04,0.05,-4.89,9.08,-0.25,-1.14,1014.00,1012.00,
52.55,30.04,0.05,-4.89,9.08,-0.25,-1.14,1015.00,1012.00,
52.56,30.04,0.05,-4.89,9.08,-0.25,-1.14,1016.00,1012.00,
52.57,30.04,0.05,-4.89,9.08,-0.25,-1.14,1014.00,1012.00,
52.58,30.04,0.05,-4.89,9.08,-0.25,-1.14,1014.00,1011.00,
52.59,30.04,0.05,-4.89,9.08,-0.25,-1.14,1015.00,1010.00,
52.60,30.04,0.05,-4.89,9.08,-0.25,-1.14,1015.00,1013.00,
52.61,30.04,0.05,-4.89,9.08,-0.25,-1.14,1015.00,1012.00,
52.62,30.04,0.05,-4.89,9.08,-0.25,-1.13,1015.00,1012.00,
52.63,30.04,0.05,-4.89,9.08,-0.25,-1.13,1016.00,1012.00,
52.64,30.04,0.05,-4.89,9.08,-0.25,-1.13,1014.00,1012.00,
52.65,30.04,0.05,-4.89,9.08,-0.25,-1.13,1013.00,1012.00,
52.66,30.04,0.05,-4.89,9.08,-0.25,-1.13,1013.00,1012.00,
52.67,30.04,0.05,-4.88,9.08,-0.25,-1.13,1014.00,1011.00,
52.68,30.04,0.05,-4.88,9.08,-0.25,-1.13,1013.00,1012.00,
52.69,30.04,0.05,-4.88,9.08,-0.25,-1.13,1014.00,1013.00,
52.70,30.04,0.05,-4.88,9.08,-0.25,-1.13,1015.00,1012.00,
52.71,30.04,0.05,-4.88,9.08,-0.25,-1.13,1015.00,1012.00,
52.72,30.04,0.05,-4.88,9.08,-0.25,-1.13,1015.00,1012.00,
52.73,30.04,0.05,-4.88,9.08,-0.25,-1.13,1015.00,1012.00,
52.74,30.04,0.05,-4.88,9.08,-0.25,-1.13,1014.00,1013.00,
52.75,30.04,0.05,-4.88,9.08,-0.25,-1.13,1015.00,1012.00,
52.76,30.04,0.05,-4.88,9.08,-0.25,-1.13,1014.00,1012.00,
52.77,30.04,0.05,-4.88,9.08,-0.25,-1.13,1014.00,1012.00,
52.78,30.04,0.05,-4.88,9.08,-0.25,-1.13,1014.00,1012.00,
52.79,30.04,0.05,-4.88,9.08,-0.25,-1.13,1014.00,1012.00,
52.80,30.04,0.05,-4.88,9.08,-0.25,-1.13,1013.00,1013.00,
52.81,30.04,0.05,-4.88,9.08,-0.25,-1.13,1017.00,1011.00,
52.82,30.04,0.05,-4.88,9.08,-0.24,-1.13,1015.00,1012.00,
52.83,30.04,0.05,-4.88,9.08,-0.24,-1.13,1014.00,1012.00,
52.84,30.04,0.05,-4.88,9.08,-0.24,-1.13,1015.00,1013.00,
52.85,30.04,0.05,-4.88,9.08,-0.24,-1.13,1014.00,1012.00,
52.86,30.04,0.05,-4.88,9.08,-0.24,-1.13,1014.00,1012.00,
52.87,30.04,0.05,-4.88,9.08,-0.24,-1.13,1015.00,1012.00,
52.88,30.04,0.05,-4.88,9.08,-0.24,-1.13,1013.00,1012.00,
52.89,30.04,0.05,-4.88,9.08,-0.24,-1.13,1015.00,1012.00,
52.90,30.04,0.05,-4.88,9.08,-0.24,-1.13,1014.00,1012.00,
52.91,30.04,0.05,-4.88,9.08,-0.24,-1.13,1015.00,1010.00,
52.92,30.04,0.05,-4.88,9.08,-0.24,-1.13,1014.00,1011.00,
52.93,30.04,0.05,-4.88,9.08,-0.24,-1.13,1014.00,1012.00,
52.94,30.04,0.05,-4.88,9.08,-0.24,-1.13,1013.00,1010.00,
52.95,30.04,0.05,-4.88,9.08,-0.24,-1.13,1014.00,1013.00,
